"x","y_true","lo","hi","mean"
15.959595959596,15.6416242967853,15.4007183315044,16.3307597397328,15.8669237780721
16.1616161616162,16.040346241079,15.6177142798389,16.519774408497,16.0689428438589
16.3636363636364,16.4440006633066,15.8344519238685,16.706780566374,16.2709619096457
16.5656565656566,16.8443863843341,16.0440404893282,16.9060764037054,16.4729809754325
16.7676767676768,17.2334351747024,16.250103309837,17.1122883095032,16.6750000412193
16.969696969697,17.6035399181459,16.4363423766726,17.3139450443747,16.8770191070061
17.1717171717172,17.9478640200008,16.6417970641562,17.5186806479052,17.0790381727929
17.3737373737374,18.2606194757665,16.8289205126727,17.7281014694188,17.2810572385797
17.5757575757576,18.5373022897844,17.0253258188031,17.9315712797918,17.4830763043666
17.7777777777778,18.7748756687217,17.2113523716213,18.1607653949655,17.6850953701534
17.979797979798,18.9718935387303,17.3975707927527,18.3836363217462,17.8871144359402
18.1818181818182,19.1285593624015,17.5808665554765,18.6084200754312,18.089133501727
18.3838383838384,19.2467178632202,17.7567636879888,18.8384841774308,18.2911525675138
18.5858585858586,19.3297799941154,17.9254689333232,19.0722552417193,18.4931716333006
18.7878787878788,19.3825842019033,18.0949429853239,19.3002023450284,18.6951906990874
18.989898989899,19.4111996304876,18.2662505055,19.5338091552932,18.8972097648742
19.1919191919192,19.4226792672442,18.4374396353943,19.7671087618996,19.099228830661
19.3939393939394,19.4247730730005,18.5964324473703,20.0117541971989,19.3012478964478
19.5959595959596,19.4256127636315,18.7735838296335,20.2578096626324,19.5032669622346
19.7979797979798,19.4333810643239,18.9436439089065,20.4762753142189,19.7052860280214
20,19.4559788891106,19.1068147860337,20.7103138450058,19.9073050938082
